post_id,text,part
15886416_gab,and a white,suffix
3GS542CVJVOJKFQMWK2EJ8CO4V895P_nf_6,banned from the_donald for 642262 days for calling bow wow,prefix
23265516_gab,i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make,prefix
7894283_gab,government but can somehow avoid blame for any failures in governance it as if the media is somehow colluding to absolve them of any guilt,suffix
27767940_gab,a vile piece of shit that kidnapped beat and tortured a pregnant woman and got,prefix
16286669_gab,trying to fuck things up for pretty girls,suffix
27656195_gab,i am 32% irish origin both parents irish,prefix
14157011_gab,yeah phone seems ok but not my desktop especially posting links,prefix
17178375_gab,this is a terrifying question to ask but what kind of perverts,prefix
22403184_gab,trump fucked us if you still believe his bs,prefix
23636221_gab,that because the citizens are picking up the slack for,prefix
15870686_gab,so do not waste your breath bro,suffix
25494915_gab,agua la purificación del mundo sin ratas de peste,suffix
24570164_gab,solo soys estupidos americanos de matar indios asquerosos,suffix
19450471_gab,go get honor killed by,prefix
22217772_gab,a lawyer representing jordan salter 268368 who was accused of bringing a knife to marjory stoneman douglas high school in parkland florida said he does,prefix
1087878998263095297_twitter,real,prefix
1178835680467804161_twitter,head ass,suffix
23963439_gab,got no way to back it up they did not think this one through,suffix
25989799_gab,this shit make your skin crawl they,prefix
19046707_gab,i am not going to thank a,prefix
13551638_gab,why could not mlk be a pro boxer lousy,prefix
20526500_gab,another tentacle out there,suffix
15008414_gab,are already cartelized and small isps cannot enter the market easily there is no alternative if internet becomes tv 692385 and wrongthink is outright censored,suffix
12964807_gab,kim jong un,prefix
19267095_gab,military around our public places and events would not it be easier to just put them in cages,suffix
11624057_gab,i know my previous post was pretty cucked i believe in enforcing the law but this guy was a,prefix
19855213_gab,we tried to tell them to throw out,prefix
25995789_gab,their nails short,suffix
20662895_gab,tell him that he ruined star wars by having,prefix
1178101883602272256_twitter,is so cutie,suffix
1178720386642522112_twitter,@135773 he,prefix
15958984_gab,be forgiven if you are unrepentant @171908 you owe us bigly we made you and we can break you,suffix
15722307_gab,i am all about supporting trump on the issues that further our cause he extremely limited when it comes,prefix
27862840_gab,bro the deal with dprk is going forward and so is the investigation on,prefix
22100176_gab,labour concillor in telford more concerned about someones words,prefix
13271333_gab,i support girls joining the scouts there are too,prefix
10482092_gab,they told us not to call them that anymore so we called them gibson dog or gibson for short,suffix
1179097091089371137_twitter,why are the most extreme feminists always,prefix
1179045784781836288_twitter,@195091 same with feminists nothing about the raping gangs attacking 729314 year old white girls nothing about fgm although they are starting to demand,prefix
20387264_gab,i gotz muh diploma in,prefix
17889104_gab,good question if i have not eaten already i would of been triggered into getting one right now,prefix
13681705_gab,believe or not that,prefix
12645639_gab,thank goodness they are in america because they can not do that in a,prefix
18734853_gab,this is a,prefix
22675750_gab,cultural marxist psychopaths white genocide alt right 635125 804998,suffix
1179093149437722625_twitter,fuck you braden you,prefix
1179092073061830656_twitter,@698066 the hidden secret of canada is that 90% of it is,prefix
27392710_gab,my wife and i agree 40%,prefix
24980891_gab,firstly i am not a yank secondly is not not ain t and,prefix
11305089_gab,net consumers of the wealth poured into the public trough men net generators why should they care about you one way or the other,suffix
23025079_gab,i support trump 45% and i think he knows that britain,prefix
1179038587074990082_twitter,i just wanna slam my phone across the floor,prefix
1178583109501145089_twitter,gut a fu hua 5 weap hahahaha id 971551 — playing honkai impact 268576,suffix
20330024_gab,so vibrant everything a,prefix
19098647_gab,when it comes down to nuggets and spikes it will be a hoot,suffix
15626639_gab,her 564307 day old baby,suffix
17409203_gab,according to explosive new revelations in wolff new book trump reportedly smacked a female white house staffer on the ass and said i am that,prefix
21674253_gab,your prime minister is too busy lashing at russia with unfounded charges with no,prefix
14024707_gab,just another day in,prefix
20323246_gab,go suck a,prefix
21353838_gab,good replace that fence sitter swing vote then tee up,prefix
26699755_gab,you cant either pussy all talk no action,prefix
27980196_gab,i love my,prefix
6678426_gab,per child per year will now only be paid for the first two children in any family,suffix
25934036_gab,the bride is a,prefix
23332289_gab,yeah sure sperg take your,prefix
22283835_gab,hamed halts maul du beschissener hinterlader,suffix
1178725572257689601_twitter,amber rose new bd,prefix
25973627_gab,shes a,prefix
20198010_gab,usually the masculine male dyke and the other is its wife hahahahahahahaha idiots,suffix
22852348_gab,because i am not a burgernat like,prefix
19956346_gab,during the making of this film,suffix
17809640_gab,neither are on our side especially that,prefix
4665932_gab,mudder theresa may is a,prefix
17958017_gab,do not be aggressive says,prefix
12846808_gab,yes the bear and eagle,prefix
1179012469286682625_twitter,wakanda forever,prefix
18613773_gab,it not safe for,prefix
22821285_gab,have the stomach to order troops to fire on them,suffix
16188507_gab,was genocide about 245905 mil of @196942 coethnics i have been in some valleys full of skulls up there beautiful,suffix
20186851_gab,nigel farage edward the 8 th the brits,prefix
14811410_gab,mead mutton and a proper medieval mace ball we can take a roman bath afterwards as if you do not,prefix
1178968407565328384_twitter,@974252 those,prefix
11879945_gab,the ancient cliche what good for the goose is good for the gander comes to mind i d love to see that arrogant,prefix
15888684_gab,wait i missed something why are you saying the ds split from the alt right the,prefix
19226129_gab,still do not know where to watch the stream and tbh do not know where to turn at this point,suffix
27746833_gab,sounds like,prefix
13954784_gab,ok there white knight are you,prefix
20812319_gab,halsey is a,prefix
18837400_gab,chosen iq gab crashed and sent my reply unfinished,prefix
11933625_gab,@326914 you are easily the best youtuber,prefix
18349415_gab,its mouf wuz made fo suckin dat babydick @733283,suffix
8071344_gab,why are people surprised by the,prefix
14156853_gab,how rich is this,prefix
1178687762591076352_twitter,in our community to oppress like fuckin stop that shit it ugly,suffix
16062403_gab,doubting that seriously no self respecting man would marry a muscum,prefix
12422582_gab,i have 774412 the third is to,prefix
23795894_gab,the most radical plans for reconstruction which included land reform the likes of which is currently being proposed in south africa failed for,prefix
21821141_gab,so you are just going to shift to a different topic say amnat is raced,prefix
25423119_gab,i suspect she is busy with animation work she does not have any,prefix
26444713_gab,the neck and the coyotes will back off guaranteed,suffix
18229178_gab,skin cancer anyway lay off the cake you 210772 chinned jabba the hut fat fuxk,suffix
7314559_gab,in front of the white fans cuz that was kinda funny 🐒,suffix
1179051090689417216_twitter,@578445 @865419 do not be stupid while hindus sikh and christian are coming here in,prefix
15706794_gab,and having been humiliated by trump over the britain first rts provides a,prefix
17683025_gab,wife winnie was a criminal mandela lived too long,suffix
13362221_gab,who will not ban political wing of moslem terrorists hezbollah but will give brits 1 5 yrs jail for looking at a far right website,suffix
23964065_gab,fuck those,prefix
13533955_gab,white nationalism is not a threat to america it a viable remedy for the societal atrophy of liberalism white nationalism is a,prefix
25852454_gab,lol of coursh coz it normal to believe,prefix
27633161_gab,dyke agenda strikes again,suffix
14791122_gab,to have some identity issues,suffix
16189034_gab,if she will hold her tits out of the way,suffix
11474597_gab,darrenb are allowed to make complaints against normal people,suffix
11103370_gab,anyone remotely interested in philosophical thought or accurate social commentary should follow this man on gab the fact that we,prefix
