post_id,prefix,label,target
22047299_gab,look on youtube the nigger chicago gangs with weapons <number> round mags saying fuck trump,hatespeech,African
2911030_gab,<user> what you need to understand is that when muzzies attack it will not be fighting in the street all that,hatespeech,Islam
20213902_gab,how would issues even be brought up to vote for in that,hatespeech,Jewish
15467195_gab,hypocrite probably hates the muzzie,hatespeech,Islam
12845065_gab,i could not care less about any other ideology than a pure white state the form of gov we have,hatespeech,African
22878389_gab,is there not <number> brit with the brains,hatespeech,Islam
19945326_gab,lolz walking past a muzzie on the phone today heard him,hatespeech,Arab
8297655_gab,to each their own i prefer not to get into pissing matches with wn on either side of the kike on a stick,hatespeech,Jewish
26943747_gab,no he has two his dyke wife lost and,hatespeech,Homosexual
19109669_gab,at least she tacitly admitting that,hatespeech,Homosexual
16779605_gab,yeah but he held,hatespeech,African
13110414_gab,the boomer toughguy became my object of general loathing after observing one on a train casually interacting with,hatespeech,African
1179012360482123777_twitter,<user> <user> hey jihadi first stop introducing urself as an indian in foreign,hatespeech,Islam
17578395_gab,oprah is a stupid nigger that only got into the,hatespeech,Jewish
10427435_gab,currynigger and known race traitor <user> has now hit the force unfollow button on me <number> times in the last <number> hours this little freeway shitstain can,hatespeech,None
19734849_gab,susan rice is a lying nigger piece,hatespeech,African
20915407_gab,another fucking dumb nigger,hatespeech,African
23930277_gab,<number> muslim paki filth,hatespeech,Islam
12661138_gab,for what what the hell has,hatespeech,African
18452041_gab,hey how about you go be,hatespeech,Jewish
24700123_gab,good thing she can not you are still a,hatespeech,African
16439435_gab,this bullshit narrative about whites supposedly always wanting to touch nigger hair is pure unadulterated kike,hatespeech,African
6119701_gab,im a pagan so fuck the bible the founding fathers would be pissed to see a,hatespeech,African
25532099_gab,so the non european kike won eurovision oh,hatespeech,Jewish
19348796_gab,i have been swinging hammers for <number> years i ain t never seen a kike in my industry unless,hatespeech,Jewish
1178634815551234048_twitter,<user> let us not forget that pakistan is a islamist sharia country that supports terrorist groups around the world so they,hatespeech,Islam
16487835_gab,amber scott is a dyke ass,hatespeech,Homosexual
16751878_gab,back on gab after,hatespeech,African
1178499104864964610_twitter,you are a hennessy bugatti,hatespeech,African
25108940_gab,does not look like an anglo saxon to me fucking piece of,hatespeech,African
6874145_gab,<user> this is for you lol fgm is a cunning,hatespeech,Islam
5865200_gab,fat female scouts queers abound fuck,hatespeech,Women
15539701_gab,the manager picked out the fly and said it was rubber he then said,hatespeech,Jewish
18231131_gab,just promise me this even if i am <number> years old stink shit my pants,hatespeech,African
13664763_gab,omg i hope she gets charged for felony vandalism,hatespeech,African
2237880_gab,notice how the bbc split the immigration figure up so it appears less than <number>,hatespeech,Islam
25523547_gab,this is why israel rothschild hungary soros must open their borders diversity will be their strength,hatespeech,Jewish
27816916_gab,libtards are in denial that there is a mass global migration,hatespeech,Islam
26226915_gab,judge naomi reice buchwald no government official — including the president — is above the law and all government officials are presumed,hatespeech,Jewish
21546923_gab,any urgent questions in parliament today about telford do not be such,hatespeech,Islam
15674562_gab,taylor swift is a whore who went through a lot of men worked with jewish producers dated jew jake gyllenhaal had nigger background dancers,hatespeech,Women
6081960_gab,it is a fictional story about a mudshark vanessa her absent black husband obi o konkwo and her rogue piccaninny child jiglet,hatespeech,African
17363428_gab,jews lie niggers steal and rape spic women can,hatespeech,African
13147452_gab,proof of racial discrimination <user> reported a niglet,hatespeech,African
15078260_gab,so pollocks the only ones fighting the muzzies at present in the eu,hatespeech,Islam
1621695_gab,<user> it de blasio a,hatespeech,Islam
19366131_gab,they are lavender not purple,hatespeech,Homosexual
11138997_gab,schiff is a kike and he also pretty much always,hatespeech,Jewish
13987289_gab,soon mudsharks will start being afraid to walk the,hatespeech,Women
11549132_gab,yeah i dont mind chinks they need to stay,hatespeech,Asian
24120677_gab,the russians buying that and purging all the blue haired dykes was,hatespeech,Homosexual
11620161_gab,oh hey it nigger dick hi nigger dick you still sharing your expertise on,hatespeech,African
18573517_gab,honestly i will go along with muslims remaining in usa long enough to kill off a whole slew of faggots then maybe just maybe the queers,hatespeech,Homosexual
11959883_gab,just had a talk with my dog and he agrees if a moslem or any other assorted brown person comes to a white,hatespeech,Islam
19840406_gab,koko probably the father,hatespeech,African
12419643_gab,well if we did not have moslem kids in this country who parents would,hatespeech,Islam
11123890_gab,thanks <number> john deere black lives have not,hatespeech,African
9941154_gab,dog backwards is god muslimes do not,hatespeech,Islam
16008449_gab,so this pedophile worshiping goat raping sand nigger does his jihadi terrorism and the nyc council are scrambling to line up to suck his dick and give,hatespeech,Islam
24221461_gab,not surprised the shiksa,hatespeech,Jewish
11454085_gab,a woke fellow at the gas station said if they put that ugly sheboon harriet tubman on the <money> then i,hatespeech,African
19824295_gab,our government flooded us,hatespeech,Islam
10177273_gab,o pleez god hates queers both 0 bamas are male both have a penis the mooch is a,hatespeech,Homosexual
16678502_gab,schmidt will just be replaced with some,hatespeech,Jewish
19456654_gab,brittany mocha mistake venti is a nigger you love a nigger sow and will side with it over your fellow whites huh did i,hatespeech,African
1178669378700812294_twitter,<user> where your ravens,hatespeech,African
1179086916114714625_twitter,<user> read the koran its,hatespeech,Islam
1178726027239014402_twitter,<user> i think they shoulda left the palestine vs yemen outta their stupidness end of the day both,hatespeech,Islam
1178658151685611521_twitter,<user> another muzzie sticks,hatespeech,Islam
11981423_gab,fuck me i have fallen for yet another kike merry go round of circular non arguments about the holohoax a death,hatespeech,Jewish
23909412_gab,you used metal and mudshark in,hatespeech,Women
24958450_gab,idk we need our own internet and need to trash this whole system if,hatespeech,Jewish
27318507_gab,lmfao i have trs guys emailing me threats and shit had anglin in a chat stream once and i roasted him why are the kike,hatespeech,Jewish
2677289_gab,<user> lol i am trying hard to get tossed off twitter right,hatespeech,African
12770966_gab,no she really loved,hatespeech,African
9237072_gab,looking forward to fag and,hatespeech,Homosexual
11787996_gab,just a reminder that whites were not the first slaveholders — it was,hatespeech,Islam
11225265_gab,i bet they will have a moslem by next school year and moments of silence will replace all prayers what kind of a,hatespeech,Islam
13543989_gab,gotta keep some beaners in texas,hatespeech,Hispanic
17397697_gab,how many in percentage form jews niggers mexicans muzzies or,hatespeech,African
15610807_gab,do you understand the morning after pill do you understand the prevention of fertilization or do you think when,hatespeech,Islam
4406976_gab,<user> yeah well i could not listen to,hatespeech,Jewish
23025821_gab,thelma and louise with a half,hatespeech,African
20710599_gab,it funny how those coons drop straight to the,hatespeech,African
20973633_gab,jesus would never need a gun to kill you with the grids will suffice and he,hatespeech,African
20685925_gab,i guess i get complacent and forget not everyone lives in florida or has heard their names most anyone i talk to in a,hatespeech,Islam
27088183_gab,one time i went to chicago and there was a homeless nigger,hatespeech,African
14923892_gab,i had to read up on them when i started playing civilization interesting people,hatespeech,Islam
1178321642650587137_twitter,<user> people like you are supposed to be in the streets protesting,hatespeech,African
15451081_gab,are not you late for watching your wife getting gang banged,hatespeech,African
1178858529370857474_twitter,destroy the niggers and the,hatespeech,African
24168193_gab,or the construction company hired,hatespeech,Arab
13385286_gab,she is referring to the de niro projects financed for or by,hatespeech,Jewish
13075034_gab,jim daughty at the croton gazette is,hatespeech,African
3337900_gab,i am tired of when black people are well spoken and act intelligent other black people say stop acting white it not acting,hatespeech,African
23728077_gab,because that is freyrs job virility and why,hatespeech,African
12006705_gab,how do you keep nigger kids from jumping,hatespeech,African
5708239_gab,if i was trump i would certainly not be broadcasting my intentions for these hooknosed bastards he has been tossing them a,hatespeech,Jewish
17511383_gab,saw a pair of bull dykes while,hatespeech,Homosexual
